Date,Ticker,Close
2023-10-15,MSFT,69.83
2023-10-16,MSFT,69.4
2023-10-17,MSFT,67.49
2023-10-18,MSFT,66.3
2023-10-19,MSFT,64.99
2023-10-20,MSFT,65.92
2023-10-21,MSFT,66.03
2023-10-22,MSFT,68.01
2023-10-23,MSFT,69.26
2023-10-24,MSFT,69.61
2023-10-25,MSFT,70.41
2023-10-26,MSFT,69.89
2023-10-27,MSFT,68.27
2023-10-28,MSFT,66.76
2023-10-29,MSFT,66.35
2023-10-30,MSFT,65.91
2023-10-31,MSFT,65.71
2023-11-01,MSFT,65.44
2023-11-02,MSFT,66.16
2023-11-03,MSFT,64.72
2023-11-04,MSFT,64.76
2023-11-05,MSFT,63.18
2023-11-06,MSFT,62.46
2023-11-07,MSFT,64.05
2023-11-08,MSFT,63.22
2023-11-09,MSFT,61.26
2023-11-10,MSFT,60.61
2023-11-11,MSFT,59.87
2023-11-12,MSFT,60.18
2023-11-13,MSFT,58.6
2023-11-14,MSFT,57.77
2023-11-15,MSFT,57.9
2023-11-16,MSFT,59.58
2023-11-17,MSFT,59.65
2023-11-18,MSFT,61.33
2023-11-19,MSFT,63.19
2023-11-20,MSFT,64.59
2023-11-21,MSFT,63.31
2023-11-22,MSFT,64.69
2023-11-23,MSFT,63.98
2023-11-24,MSFT,65.09
2023-11-25,MSFT,63.99
2023-11-26,MSFT,63.46
2023-11-27,MSFT,62.5
2023-11-28,MSFT,63.53
2023-11-29,MSFT,61.6
2023-11-30,MSFT,62.51
2023-12-01,MSFT,62.12
2023-12-02,MSFT,62.36
2023-12-03,MSFT,63.04
2023-12-04,MSFT,61.07
2023-12-05,MSFT,61.92
2023-12-06,MSFT,61.3
2023-12-07,MSFT,62.54
2023-12-08,MSFT,61.11
2023-12-09,MSFT,60.52
2023-12-10,MSFT,61.74
2023-12-11,MSFT,61.92
2023-12-12,MSFT,60.83
2023-12-13,MSFT,61.59
2023-12-14,MSFT,62.05
2023-12-15,MSFT,60.06
2023-12-16,MSFT,58.97
2023-12-17,MSFT,58.49
2023-12-18,MSFT,58.66
2023-12-19,MSFT,57.46
2023-12-20,MSFT,59.06
2023-12-21,MSFT,58.24
2023-12-22,MSFT,59.84
2023-12-23,MSFT,60.12
2023-12-24,MSFT,58.7
2023-12-25,MSFT,56.84
2023-12-26,MSFT,56.79
2023-12-27,MSFT,58.16
2023-12-28,MSFT,59.81
2023-12-29,MSFT,58.2
2023-12-30,MSFT,56.62
2023-12-31,MSFT,58.04
2024-01-01,MSFT,59.35
2024-01-02,MSFT,57.45
2024-01-03,MSFT,57.47
2024-01-04,MSFT,59.39
2024-01-05,MSFT,60.17
2024-01-06,MSFT,61.64
2024-01-07,MSFT,59.7
2024-01-08,MSFT,58.02
2024-01-09,MSFT,59.41
2024-01-10,MSFT,60.97
2024-01-11,MSFT,61.05
2024-01-12,MSFT,61.46
2024-01-13,MSFT,61.77
2024-01-14,MSFT,60.11
2024-01-15,MSFT,60.86
2024-01-16,MSFT,59.27
2024-01-17,MSFT,57.69
2024-01-18,MSFT,59.65
2024-01-19,MSFT,60.37
2024-01-20,MSFT,59.72
2024-01-21,MSFT,58.44
2024-01-22,MSFT,57.68
2024-01-23,MSFT,59.49
2024-01-24,MSFT,58.12
2024-01-25,MSFT,57.5
2024-01-26,MSFT,58.68
2024-01-27,MSFT,60.65
2024-01-28,MSFT,61.19
2024-01-29,MSFT,63.1
2024-01-30,MSFT,62.03
2024-01-31,MSFT,62.14
2024-02-01,MSFT,62.2
2024-02-02,MSFT,60.89
2024-02-03,MSFT,61.89
2024-02-04,MSFT,62.91
2024-02-05,MSFT,61.0
2024-02-06,MSFT,61.28
2024-02-07,MSFT,60.9
2024-02-08,MSFT,62.54
2024-02-09,MSFT,60.62
2024-02-10,MSFT,59.85
2024-02-11,MSFT,60.54
2024-02-12,MSFT,59.76
2024-02-13,MSFT,58.29
2024-02-14,MSFT,57.06
2024-02-15,MSFT,55.51
2024-02-16,MSFT,56.6
2024-02-17,MSFT,57.73
2024-02-18,MSFT,58.61
2024-02-19,MSFT,57.57
2024-02-20,MSFT,57.02
2024-02-21,MSFT,56.35
2024-02-22,MSFT,56.03
2024-02-23,MSFT,54.35
2024-02-24,MSFT,53.59
2024-02-25,MSFT,54.72
2024-02-26,MSFT,53.61
2024-02-27,MSFT,55.25
2024-02-28,MSFT,55.24
2024-02-29,MSFT,53.86
2024-03-01,MSFT,55.47
2024-03-02,MSFT,56.1
2024-03-03,MSFT,54.38
2024-03-04,MSFT,53.43
2024-03-05,MSFT,52.93
2024-03-06,MSFT,52.19
2024-03-07,MSFT,53.85
2024-03-08,MSFT,53.71
2024-03-09,MSFT,54.84
2024-03-10,MSFT,55.99
2024-03-11,MSFT,54.68
2024-03-12,MSFT,52.81
2024-03-13,MSFT,52.38
2024-03-14,MSFT,53.62
2024-03-15,MSFT,51.89
2024-03-16,MSFT,50.62
2024-03-17,MSFT,50.0
2024-03-18,MSFT,50.0
2024-03-19,MSFT,50.12
2024-03-20,MSFT,50.0
2024-03-21,MSFT,51.46
2024-03-22,MSFT,51.9
2024-03-23,MSFT,53.06
2024-03-24,MSFT,51.61
2024-03-25,MSFT,52.79
2024-03-26,MSFT,52.3
2024-03-27,MSFT,53.19
2024-03-28,MSFT,54.86
2024-03-29,MSFT,55.92
2024-03-30,MSFT,57.35
2024-03-31,MSFT,58.22
2024-04-01,MSFT,59.55
2024-04-02,MSFT,59.28
2024-04-03,MSFT,57.59
2024-04-04,MSFT,58.23
2024-04-05,MSFT,57.84
2024-04-06,MSFT,58.21
2024-04-07,MSFT,58.49
2024-04-08,MSFT,56.75
2024-04-09,MSFT,57.54
2024-04-10,MSFT,55.89
2024-04-11,MSFT,54.84
2024-04-12,MSFT,53.37
2024-04-13,MSFT,51.47
2024-04-14,MSFT,50.94
2024-04-15,MSFT,50.0
2024-04-16,MSFT,50.0
2024-04-17,MSFT,50.49
2024-04-18,MSFT,50.0
2024-04-19,MSFT,50.0
2024-04-20,MSFT,50.0
2024-04-21,MSFT,51.9
2024-04-22,MSFT,50.21
2024-04-23,MSFT,51.77
2024-04-24,MSFT,50.39
2024-04-25,MSFT,50.0
2024-04-26,MSFT,50.0
2024-04-27,MSFT,50.0
2024-04-28,MSFT,51.67
2024-04-29,MSFT,51.64
2024-04-30,MSFT,51.56
2024-05-01,MSFT,52.88
2024-05-02,MSFT,51.52
2024-05-03,MSFT,50.0
2024-05-04,MSFT,51.41
2024-05-05,MSFT,50.89
2024-05-06,MSFT,50.0
2024-05-07,MSFT,50.48
2024-05-08,MSFT,50.0
2024-05-09,MSFT,50.0
2024-05-10,MSFT,50.0
2024-05-11,MSFT,50.0
2024-05-12,MSFT,50.0
2024-05-13,MSFT,51.16
2024-05-14,MSFT,51.02
2024-05-15,MSFT,52.21
2024-05-16,MSFT,52.56
2024-05-17,MSFT,53.81
2024-05-18,MSFT,54.67
2024-05-19,MSFT,53.92
2024-05-20,MSFT,53.65
2024-05-21,MSFT,53.14
2024-05-22,MSFT,51.92
2024-05-23,MSFT,53.53
2024-05-24,MSFT,53.46
2024-05-25,MSFT,52.85
2024-05-26,MSFT,54.56
2024-05-27,MSFT,54.33
2024-05-28,MSFT,54.77
2024-05-29,MSFT,56.61
2024-05-30,MSFT,55.88
2024-05-31,MSFT,54.46
2024-06-01,MSFT,54.17
2024-06-02,MSFT,55.34
2024-06-03,MSFT,55.19
2024-06-04,MSFT,57.14
2024-06-05,MSFT,56.92
2024-06-06,MSFT,56.78
2024-06-07,MSFT,56.93
2024-06-08,MSFT,55.04
2024-06-09,MSFT,54.87
2024-06-10,MSFT,54.31
2024-06-11,MSFT,52.57
2024-06-12,MSFT,53.87
2024-06-13,MSFT,55.14
2024-06-14,MSFT,53.48
2024-06-15,MSFT,53.36
2024-06-16,MSFT,55.17
2024-06-17,MSFT,56.76
2024-06-18,MSFT,55.65
2024-06-19,MSFT,55.83
2024-06-20,MSFT,54.34
2024-06-21,MSFT,52.36
2024-06-22,MSFT,51.08
2024-06-23,MSFT,50.0
2024-06-24,MSFT,50.83
2024-06-25,MSFT,50.0
2024-06-26,MSFT,51.22
2024-06-27,MSFT,52.73
2024-06-28,MSFT,52.66
2024-06-29,MSFT,54.43
2024-06-30,MSFT,56.11
2024-07-01,MSFT,57.99
2024-07-02,MSFT,57.67
2024-07-03,MSFT,56.41
2024-07-04,MSFT,55.27
2024-07-05,MSFT,55.1
2024-07-06,MSFT,53.66
2024-07-07,MSFT,52.52
2024-07-08,MSFT,50.61
2024-07-09,MSFT,51.01
2024-07-10,MSFT,50.0
2024-07-11,MSFT,50.0
2024-07-12,MSFT,50.91
2024-07-13,MSFT,52.15
2024-07-14,MSFT,50.3
2024-07-15,MSFT,50.0
2024-07-16,MSFT,50.0
2024-07-17,MSFT,50.0
2024-07-18,MSFT,51.13
2024-07-19,MSFT,51.41
2024-07-20,MSFT,52.73
2024-07-21,MSFT,54.43
2024-07-22,MSFT,55.51
2024-07-23,MSFT,57.19
2024-07-24,MSFT,55.43
2024-07-25,MSFT,56.68
2024-07-26,MSFT,56.98
2024-07-27,MSFT,57.56
2024-07-28,MSFT,57.98
2024-07-29,MSFT,56.42
2024-07-30,MSFT,56.96
2024-07-31,MSFT,55.3
2024-08-01,MSFT,53.32
2024-08-02,MSFT,54.36
2024-08-03,MSFT,52.71
2024-08-04,MSFT,51.65
2024-08-05,MSFT,52.61
2024-08-06,MSFT,52.88
2024-08-07,MSFT,54.38
2024-08-08,MSFT,56.0
2024-08-09,MSFT,54.49
2024-08-10,MSFT,55.68
2024-08-11,MSFT,54.77
2024-08-12,MSFT,54.89
2024-08-13,MSFT,54.04
2024-08-14,MSFT,53.8
2024-08-15,MSFT,52.73
2024-08-16,MSFT,52.57
2024-08-17,MSFT,52.15
2024-08-18,MSFT,50.3
2024-08-19,MSFT,51.86
2024-08-20,MSFT,50.73
2024-08-21,MSFT,50.25
2024-08-22,MSFT,50.0
2024-08-23,MSFT,50.7
2024-08-24,MSFT,50.0
2024-08-25,MSFT,50.0
2024-08-26,MSFT,50.0
2024-08-27,MSFT,51.47
2024-08-28,MSFT,52.27
2024-08-29,MSFT,51.46
2024-08-30,MSFT,52.08
2024-08-31,MSFT,53.11
2024-09-01,MSFT,53.11
2024-09-02,MSFT,53.43
2024-09-03,MSFT,53.17
2024-09-04,MSFT,51.83
2024-09-05,MSFT,50.62
2024-09-06,MSFT,51.47
2024-09-07,MSFT,52.54
2024-09-08,MSFT,54.25
2024-09-09,MSFT,53.89
2024-09-10,MSFT,53.83
2024-09-11,MSFT,53.48
2024-09-12,MSFT,51.73
2024-09-13,MSFT,53.29
2024-09-14,MSFT,53.31
2024-09-15,MSFT,51.85
2024-09-16,MSFT,52.62
2024-09-17,MSFT,54.42
2024-09-18,MSFT,54.64
2024-09-19,MSFT,55.79
2024-09-20,MSFT,57.19
2024-09-21,MSFT,58.59
2024-09-22,MSFT,58.28
2024-09-23,MSFT,57.27
2024-09-24,MSFT,58.62
2024-09-25,MSFT,58.07
2024-09-26,MSFT,57.01
2024-09-27,MSFT,55.42
2024-09-28,MSFT,54.06
2024-09-29,MSFT,54.18
2024-09-30,MSFT,52.76
2024-10-01,MSFT,51.05
2024-10-02,MSFT,52.36
2024-10-03,MSFT,51.21
2024-10-04,MSFT,52.1
2024-10-05,MSFT,52.37
2024-10-06,MSFT,52.13
2024-10-07,MSFT,52.01
2024-10-08,MSFT,52.7
2024-10-09,MSFT,54.51
2024-10-10,MSFT,52.65
2024-10-11,MSFT,54.18
2024-10-12,MSFT,53.45
2024-10-13,MSFT,52.12
2024-10-14,MSFT,50.44
2024-10-15,MSFT,50.99
2024-10-16,MSFT,52.15
2024-10-17,MSFT,53.34
2024-10-18,MSFT,52.72
2024-10-19,MSFT,51.56
2024-10-20,MSFT,50.55
2024-10-21,MSFT,52.37
2024-10-22,MSFT,52.71
2024-10-23,MSFT,52.98
2024-10-24,MSFT,53.67
2024-10-25,MSFT,54.77
2024-10-26,MSFT,54.26
2024-10-27,MSFT,53.34
2024-10-28,MSFT,54.36
2024-10-29,MSFT,55.13
2024-10-30,MSFT,56.98
2024-10-31,MSFT,55.44
2024-11-01,MSFT,55.21
2024-11-02,MSFT,54.42
2024-11-03,MSFT,54.8
2024-11-04,MSFT,53.12
2024-11-05,MSFT,51.45
2024-11-06,MSFT,52.07
2024-11-07,MSFT,53.03
2024-11-08,MSFT,51.24
2024-11-09,MSFT,50.88
2024-11-10,MSFT,51.21
2024-11-11,MSFT,52.92
2024-11-12,MSFT,53.96
2024-11-13,MSFT,54.98
2024-11-14,MSFT,53.66
2024-11-15,MSFT,51.77
2024-11-16,MSFT,53.17
2024-11-17,MSFT,51.73
2024-11-18,MSFT,50.0
2024-11-19,MSFT,51.49
2024-11-20,MSFT,50.84
2024-11-21,MSFT,50.0
2024-11-22,MSFT,51.75
2024-11-23,MSFT,50.0
2024-11-24,MSFT,51.04
2024-11-25,MSFT,50.25
2024-11-26,MSFT,50.39
2024-11-27,MSFT,50.0
2024-11-28,MSFT,50.84
2024-11-29,MSFT,50.16
2024-11-30,MSFT,50.0
2024-12-01,MSFT,50.31
2024-12-02,MSFT,51.94
2024-12-03,MSFT,52.45
2024-12-04,MSFT,52.51
2024-12-05,MSFT,50.86
2024-12-06,MSFT,52.62
2024-12-07,MSFT,51.63
2024-12-08,MSFT,52.25
2024-12-09,MSFT,50.56
2024-12-10,MSFT,52.28
2024-12-11,MSFT,50.57
2024-12-12,MSFT,52.01
2024-12-13,MSFT,51.1
2024-12-14,MSFT,50.4
2024-12-15,MSFT,51.58
2024-12-16,MSFT,52.4
2024-12-17,MSFT,51.1
2024-12-18,MSFT,52.56
2024-12-19,MSFT,52.87
2024-12-20,MSFT,53.95
2024-12-21,MSFT,52.31
2024-12-22,MSFT,51.97
2024-12-23,MSFT,53.49
2024-12-24,MSFT,54.54
2024-12-25,MSFT,53.89
2024-12-26,MSFT,52.46
2024-12-27,MSFT,52.98
2024-12-28,MSFT,52.08
2024-12-29,MSFT,51.83
2024-12-30,MSFT,51.26
2022-01-01,GOOG,105.19
2022-01-02,GOOG,106.29
2022-01-03,GOOG,107.66
2022-01-04,GOOG,108.57
2022-01-05,GOOG,108.96
2022-01-06,GOOG,107.04
2022-01-07,GOOG,107.16
2022-01-08,GOOG,105.44
2022-01-09,GOOG,104.47
2022-01-10,GOOG,106.42
2022-01-11,GOOG,106.42
2022-01-12,GOOG,105.35
2022-01-13,GOOG,105.79
2022-01-14,GOOG,106.55
2022-01-15,GOOG,107.0
2022-01-16,GOOG,108.54
2022-01-17,GOOG,109.57
2022-01-18,GOOG,109.84
2022-01-19,GOOG,110.0
2022-01-20,GOOG,111.45
2022-01-21,GOOG,113.21
2022-01-22,GOOG,112.89
2022-01-23,GOOG,111.63
2022-01-24,GOOG,110.8
2022-01-25,GOOG,112.0
2022-01-26,GOOG,113.47
2022-01-27,GOOG,112.56
2022-01-28,GOOG,111.84
2022-01-29,GOOG,113.27
2022-01-30,GOOG,113.14
2022-01-31,GOOG,111.57
2022-02-01,GOOG,111.93
2022-02-02,GOOG,112.21
2022-02-03,GOOG,114.18
2022-02-04,GOOG,114.5
2022-02-05,GOOG,114.59
2022-02-06,GOOG,116.2
2022-02-07,GOOG,116.75
2022-02-08,GOOG,115.28
2022-02-09,GOOG,113.49
2022-02-10,GOOG,115.27
2022-02-11,GOOG,115.22
2022-02-12,GOOG,116.95
2022-02-13,GOOG,117.72
2022-02-14,GOOG,116.12
2022-02-15,GOOG,114.36
2022-02-16,GOOG,113.68
2022-02-17,GOOG,113.58
2022-02-18,GOOG,113.19
2022-02-19,GOOG,111.44
2022-02-20,GOOG,112.98
2022-02-21,GOOG,113.53
2022-02-22,GOOG,112.57
2022-02-23,GOOG,112.24
2022-02-24,GOOG,113.54
2022-02-25,GOOG,113.79
2022-02-26,GOOG,112.9
2022-02-27,GOOG,111.81
2022-02-28,GOOG,111.08
2022-03-01,GOOG,109.39
2022-03-02,GOOG,109.66
2022-03-03,GOOG,109.04
2022-03-04,GOOG,109.09
2022-03-05,GOOG,109.54
2022-03-06,GOOG,111.22
2022-03-07,GOOG,112.54
2022-03-08,GOOG,113.87
2022-03-09,GOOG,115.48
2022-03-10,GOOG,115.64
2022-03-11,GOOG,117.21
2022-03-12,GOOG,116.42
2022-03-13,GOOG,116.39
2022-03-14,GOOG,116.69
2022-03-15,GOOG,117.95
2022-03-16,GOOG,117.12
2022-03-17,GOOG,116.4
2022-03-18,GOOG,117.27
2022-03-19,GOOG,116.79
2022-03-20,GOOG,115.81
2022-03-21,GOOG,117.02
2022-03-22,GOOG,115.28
2022-03-23,GOOG,115.46
2022-03-24,GOOG,114.39
2022-03-25,GOOG,114.28
2022-03-26,GOOG,116.05
2022-03-27,GOOG,117.38
2022-03-28,GOOG,116.44
2022-03-29,GOOG,116.88
2022-03-30,GOOG,118.78
2022-03-31,GOOG,119.75
2022-04-01,GOOG,119.72
2022-04-02,GOOG,118.3
2022-04-03,GOOG,117.44
2022-04-04,GOOG,116.95
2022-04-05,GOOG,115.69
2022-04-06,GOOG,115.42
2022-04-07,GOOG,115.74
2022-04-08,GOOG,117.02
2022-04-09,GOOG,116.37
2022-04-10,GOOG,116.19
2022-04-11,GOOG,115.81
2022-04-12,GOOG,115.13
2022-04-13,GOOG,115.69
2022-04-14,GOOG,114.01
2022-04-15,GOOG,112.9
2022-04-16,GOOG,112.48
2022-04-17,GOOG,111.63
2022-04-18,GOOG,110.19
2022-04-19,GOOG,109.22
2022-04-20,GOOG,110.12
2022-04-21,GOOG,110.4
2022-04-22,GOOG,112.0
2022-04-23,GOOG,112.51
2022-04-24,GOOG,111.04
2022-04-25,GOOG,112.49
2022-04-26,GOOG,113.22
2022-04-27,GOOG,112.67
2022-04-28,GOOG,113.14
2022-04-29,GOOG,113.92
2022-04-30,GOOG,114.27
2022-05-01,GOOG,112.27
2022-05-02,GOOG,113.48
2022-05-03,GOOG,111.69
2022-05-04,GOOG,111.87
2022-05-05,GOOG,110.2
2022-05-06,GOOG,109.91
2022-05-07,GOOG,109.46
2022-05-08,GOOG,110.56
2022-05-09,GOOG,109.62
2022-05-10,GOOG,109.02
2022-05-11,GOOG,109.91
2022-05-12,GOOG,109.26
2022-05-13,GOOG,109.98
2022-05-14,GOOG,108.37
2022-05-15,GOOG,108.52
2022-05-16,GOOG,108.59
2022-05-17,GOOG,109.99
2022-05-18,GOOG,108.32
2022-05-19,GOOG,106.79
2022-05-20,GOOG,106.29
2022-05-21,GOOG,104.97
2022-05-22,GOOG,105.49
2022-05-23,GOOG,107.26
2022-05-24,GOOG,107.01
2022-05-25,GOOG,106.05
2022-05-26,GOOG,104.14
2022-05-27,GOOG,105.07
2022-05-28,GOOG,104.84
2022-05-29,GOOG,104.6
2022-05-30,GOOG,105.63
2022-05-31,GOOG,106.26
2022-06-01,GOOG,105.97
2022-06-02,GOOG,106.27
2022-06-03,GOOG,106.06
2022-06-04,GOOG,105.35
2022-06-05,GOOG,106.84
2022-06-06,GOOG,105.25
2022-06-07,GOOG,103.83
2022-06-08,GOOG,104.02
2022-06-09,GOOG,105.23
2022-06-10,GOOG,103.87
2022-06-11,GOOG,105.01
2022-06-12,GOOG,105.28
2022-06-13,GOOG,103.77
2022-06-14,GOOG,105.57
2022-06-15,GOOG,104.02
2022-06-16,GOOG,104.28
2022-06-17,GOOG,105.55
2022-06-18,GOOG,104.0
2022-06-19,GOOG,104.71
2022-06-20,GOOG,103.69
2022-06-21,GOOG,103.28
2022-06-22,GOOG,101.99
2022-06-23,GOOG,103.74
2022-06-24,GOOG,102.23
2022-06-25,GOOG,101.62
2022-06-26,GOOG,103.13
2022-06-27,GOOG,102.22
2022-06-28,GOOG,101.06
2022-06-29,GOOG,99.4
2022-06-30,GOOG,100.07
2022-07-01,GOOG,100.65
2022-07-02,GOOG,102.5
2022-07-03,GOOG,101.57
2022-07-04,GOOG,103.51
2022-07-05,GOOG,104.44
2022-07-06,GOOG,104.86
2022-07-07,GOOG,104.89
2022-07-08,GOOG,106.84
2022-07-09,GOOG,106.4
2022-07-10,GOOG,104.6
2022-07-11,GOOG,105.57
2022-07-12,GOOG,105.21
2022-07-13,GOOG,104.54
2022-07-14,GOOG,105.32
2022-07-15,GOOG,103.48
2022-07-16,GOOG,104.19
2022-07-17,GOOG,103.53
2022-07-18,GOOG,104.37
2022-07-19,GOOG,103.69
2022-07-20,GOOG,104.34
2022-07-21,GOOG,105.12
2022-07-22,GOOG,104.14
2022-07-23,GOOG,104.09
2022-07-24,GOOG,103.0
2022-07-25,GOOG,102.37
2022-07-26,GOOG,102.76
2022-07-27,GOOG,103.17
2022-07-28,GOOG,102.17
2022-07-29,GOOG,100.26
2022-07-30,GOOG,99.56
2022-07-31,GOOG,100.68
2022-08-01,GOOG,102.22
2022-08-02,GOOG,104.19
2022-08-03,GOOG,106.14
2022-08-04,GOOG,107.72
2022-08-05,GOOG,109.04
2022-08-06,GOOG,109.2
2022-08-07,GOOG,107.45
2022-08-08,GOOG,108.42
2022-08-09,GOOG,108.01
2022-08-10,GOOG,109.74
2022-08-11,GOOG,111.05
2022-08-12,GOOG,110.29
2022-08-13,GOOG,109.42
2022-08-14,GOOG,109.94
2022-08-15,GOOG,110.38
2022-08-16,GOOG,109.77
2022-08-17,GOOG,109.95
2022-08-18,GOOG,111.31
2022-08-19,GOOG,112.91
2022-08-20,GOOG,112.18
2022-08-21,GOOG,110.58
2022-08-22,GOOG,108.92
2022-08-23,GOOG,108.85
2022-08-24,GOOG,108.17
2022-08-25,GOOG,108.03
2022-08-26,GOOG,109.95
2022-08-27,GOOG,110.54
2022-08-28,GOOG,111.97
2022-08-29,GOOG,113.57
2022-08-30,GOOG,113.93
2022-08-31,GOOG,115.88
2022-09-01,GOOG,114.09
2022-09-02,GOOG,112.28
2022-09-03,GOOG,114.2
2022-09-04,GOOG,114.72
2022-09-05,GOOG,114.82
2022-09-06,GOOG,113.26
2022-09-07,GOOG,114.21
2022-09-08,GOOG,113.47
2022-09-09,GOOG,111.8
2022-09-10,GOOG,110.15
2022-09-11,GOOG,110.54
2022-09-12,GOOG,111.01
2022-09-13,GOOG,112.45
2022-09-14,GOOG,114.18
2022-09-15,GOOG,114.64
2022-09-16,GOOG,113.86
2022-09-17,GOOG,112.86
2022-09-18,GOOG,112.7
2022-09-19,GOOG,114.5
2022-09-20,GOOG,114.62
2022-09-21,GOOG,115.0
2022-09-22,GOOG,116.72
2022-09-23,GOOG,116.37
2022-09-24,GOOG,115.69
2022-09-25,GOOG,116.9
2022-09-26,GOOG,117.84
2022-09-27,GOOG,117.45
2022-09-28,GOOG,118.14
2022-09-29,GOOG,116.57
2022-09-30,GOOG,115.33
2022-10-01,GOOG,116.3
2022-10-02,GOOG,117.05
2022-10-03,GOOG,116.8
2022-10-04,GOOG,117.32
2022-10-05,GOOG,116.47
2022-10-06,GOOG,118.07
2022-10-07,GOOG,118.59
2022-10-08,GOOG,120.08
2022-10-09,GOOG,121.83
2022-10-10,GOOG,121.49
2022-10-11,GOOG,120.79
2022-10-12,GOOG,122.37
2022-10-13,GOOG,122.96
2022-10-14,GOOG,124.82
2022-10-15,GOOG,122.96
2022-10-16,GOOG,124.44
2022-10-17,GOOG,123.47
2022-10-18,GOOG,124.0
2022-10-19,GOOG,124.36
2022-10-20,GOOG,126.27
2022-10-21,GOOG,127.97
2022-10-22,GOOG,128.58
2022-10-23,GOOG,126.63
2022-10-24,GOOG,126.68
2022-10-25,GOOG,126.93
2022-10-26,GOOG,127.66
2022-10-27,GOOG,126.13
2022-10-28,GOOG,126.87
2022-10-29,GOOG,126.73
2022-10-30,GOOG,125.14
2022-10-31,GOOG,123.81
2022-11-01,GOOG,124.81
2022-11-02,GOOG,125.56
2022-11-03,GOOG,127.08
2022-11-04,GOOG,127.55
2022-11-05,GOOG,127.02
2022-11-06,GOOG,126.53
2022-11-07,GOOG,128.19
2022-11-08,GOOG,127.06
2022-11-09,GOOG,125.52
2022-11-10,GOOG,123.66
2022-11-11,GOOG,125.02
2022-11-12,GOOG,125.98
2022-11-13,GOOG,125.5
2022-11-14,GOOG,126.22
2022-11-15,GOOG,124.25
2022-11-16,GOOG,124.4
2022-11-17,GOOG,126.13
2022-11-18,GOOG,126.53
2022-11-19,GOOG,127.69
2022-11-20,GOOG,129.65
2022-11-21,GOOG,131.49
2022-11-22,GOOG,132.9
2022-11-23,GOOG,134.72
2022-11-24,GOOG,134.57
2022-11-25,GOOG,135.13
2022-11-26,GOOG,137.06
2022-11-27,GOOG,136.73
2022-11-28,GOOG,136.98
2022-11-29,GOOG,137.93
2022-11-30,GOOG,137.74
2022-12-01,GOOG,139.37
2022-12-02,GOOG,139.01
2022-12-03,GOOG,137.75
2022-12-04,GOOG,137.91
2022-12-05,GOOG,137.12
2022-12-06,GOOG,139.06
2022-12-07,GOOG,137.86
2022-12-08,GOOG,137.09
2022-12-09,GOOG,137.47
2022-12-10,GOOG,137.73
2022-12-11,GOOG,138.86
2022-12-12,GOOG,138.77
2022-12-13,GOOG,139.28
2022-12-14,GOOG,138.91
2022-12-15,GOOG,137.15
2022-12-16,GOOG,138.27
2022-12-17,GOOG,136.49
2022-12-18,GOOG,134.88
2022-12-19,GOOG,134.4
2022-12-20,GOOG,135.65
2022-12-21,GOOG,135.17
2022-12-22,GOOG,134.84
2022-12-23,GOOG,136.0
2022-12-24,GOOG,137.12
2022-12-25,GOOG,138.42
2022-12-26,GOOG,137.42
2022-12-27,GOOG,136.42
2022-12-28,GOOG,137.84
2022-12-29,GOOG,136.09
2022-12-30,GOOG,136.46
2022-12-31,GOOG,137.53
2023-01-01,GOOG,138.69
2023-01-02,GOOG,139.31
2023-01-03,GOOG,137.43
2023-01-04,GOOG,136.9
2023-01-05,GOOG,135.55
2023-01-06,GOOG,134.83
2023-01-07,GOOG,132.97
2023-01-08,GOOG,131.71
2023-01-09,GOOG,130.39
2023-01-10,GOOG,128.6
2023-01-11,GOOG,128.92
2023-01-12,GOOG,128.78
2023-01-13,GOOG,127.99
2023-01-14,GOOG,128.43
2023-01-15,GOOG,127.4
2023-01-16,GOOG,129.27
2023-01-17,GOOG,130.01
2023-01-18,GOOG,130.43
2023-01-19,GOOG,128.93
2023-01-20,GOOG,130.54
2023-01-21,GOOG,129.86
2023-01-22,GOOG,130.26
2023-01-23,GOOG,130.09
2023-01-24,GOOG,129.6
2023-01-25,GOOG,130.6
2023-01-26,GOOG,131.12
2023-01-27,GOOG,132.22
2023-01-28,GOOG,131.27
2023-01-29,GOOG,129.39
2023-01-30,GOOG,130.38
2023-01-31,GOOG,129.57
2023-02-01,GOOG,128.43
2023-02-02,GOOG,126.67
2023-02-03,GOOG,124.89
2023-02-04,GOOG,125.48
2023-02-05,GOOG,124.62
2023-02-06,GOOG,122.78
2023-02-07,GOOG,123.78
2023-02-08,GOOG,124.69
2023-02-09,GOOG,124.06
2023-02-10,GOOG,123.98
2023-02-11,GOOG,122.23
2023-02-12,GOOG,124.04
2023-02-13,GOOG,124.26
2023-02-14,GOOG,126.12
2023-02-15,GOOG,126.36
2023-02-16,GOOG,125.95
2023-02-17,GOOG,125.75
2023-02-18,GOOG,125.95
2023-02-19,GOOG,126.31
2023-02-20,GOOG,126.59
2023-02-21,GOOG,124.65
2023-02-22,GOOG,125.79
2023-02-23,GOOG,127.17
2023-02-24,GOOG,127.27
2023-02-25,GOOG,128.94
2023-02-26,GOOG,130.57
2023-02-27,GOOG,132.17
2023-02-28,GOOG,131.32
2023-03-01,GOOG,132.0
2023-03-02,GOOG,131.5
2023-03-03,GOOG,131.47
2023-03-04,GOOG,131.29
2023-03-05,GOOG,130.04
2023-03-06,GOOG,129.98
2023-03-07,GOOG,131.43
